,fuelType,fuelTypeId,color,id,km,make,makeId,model,modelId,province,provinceId,price,title,transmissionType,transmissionTypeId,year,seller_type,seller_type_id,body_types,body_types_id,cubicCapacity,doors,hp,url,date
65,Eléctrico,3.0,COMMON.COLOR_WHITE,54490535.0,50555.0,BMW,7.0,i3,1056.0,Madrid,28.0,31500.0,BMW i3 120ah 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,,5.0,170.0,https://www.coches.net/bmw-i3-120ah-5p-electrico-hibrido-2019-en-madrid-54490535-covo.aspx,2023-04-08 21:30:07
66,Diésel,1.0,COMMON.COLOR_WHITE,54805982.0,121623.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,38790.0,BMW Serie 5 520dA xDrive Touring 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,familiar,4.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-5-520da-xdrive-touring-5p-diesel-2019-en-madrid-54805982-covo.aspx,2023-04-08 21:30:09
67,Gasolina,2.0,COMMON.COLOR_WHITE,54800973.0,14940.0,BMW,7.0,Serie 1,539.0,A Coruña,15.0,32900.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1499.0,5.0,140.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2019-en-a_coruna-54800973-covo.aspx,2023-04-08 21:30:11
68,Diésel,1.0,COMMON.COLOR_BLACK,53755926.0,64151.0,BMW,7.0,X3,515.0,Barcelona,8.0,32490.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2018-en-barcelona-53755926-covo.aspx,2023-04-08 21:30:13
69,Diésel,1.0,COMMON.COLOR_BLUE,54818817.0,70000.0,BMW,7.0,X3,515.0,Madrid,28.0,45000.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,particular,2.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2019-en-madrid-54818817-covo.aspx,2023-04-08 21:30:15
70,Gasolina,2.0,COMMON.COLOR_WHITE,53963493.0,53000.0,BMW,7.0,X1,944.0,León,24.0,29900.0,BMW X1 sDrive18i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1499.0,5.0,140.0,https://www.coches.net/bmw-x1-sdrive18i-5p-gasolina-2018-en-leon-53963493-covo.aspx,2023-04-08 21:30:18
71,Diésel,1.0,COMMON.COLOR_GRAY,53920694.0,29493.0,BMW,7.0,Serie 2,1092.0,Valladolid,47.0,34900.0,BMW Serie 2 218dA Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-2-218da-gran-coupe-4p-diesel-2021-en-valladolid-53920694-covo.aspx,2023-04-08 21:30:20
72,Diésel,1.0,COMMON.COLOR_WHITE,54422739.0,120000.0,BMW,7.0,X3,515.0,Alicante,3.0,40500.0,BMW X3 XDRIVE30D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,265.0,https://www.coches.net/bmw-x3-xdrive30d-5p-diesel-2017-en-alicante-54422739-covo.aspx,2023-04-08 21:30:22
73,Gasolina,2.0,COMMON.COLOR_WHITE,54739260.0,68073.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,38390.0,BMW Serie 4 430i Auto. Gran Coupe 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1998.0,5.0,252.0,https://www.coches.net/bmw-serie-4-430i-auto-gran-coupe-5p-gasolina-2020-en-madrid-54739260-covo.aspx,2023-04-08 21:30:24
74,Diésel,1.0,COMMON.COLOR_GRAY,54653887.0,75100.0,BMW,7.0,X3,515.0,Barcelona,8.0,44490.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2018-en-barcelona-54653887-covo.aspx,2023-04-08 21:30:27
75,Diésel,1.0,COMMON.COLOR_BLUE,54607381.0,73414.0,BMW,7.0,X3,515.0,Madrid,28.0,37900.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-diesel-2018-en-madrid-54607381-covo.aspx,2023-04-08 21:30:29
76,Híbrido,4.0,COMMON.COLOR_WHITE,54692225.0,20661.0,BMW,7.0,Serie 3,70.0,Barcelona,8.0,40990.0,BMW Serie 3 320d Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,berlina,1.0,1995.0,4.0,190.0,https://www.coches.net/bmw-serie-3-320d-auto-4p-electrico-hibrido-2022-en-barcelona-54692225-covo.aspx,2023-04-08 21:30:31
77,Diésel,1.0,COMMON.COLOR_BLUE,54725371.0,99900.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,32900.0,BMW Serie 5 520dA xDrive Touring 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,familiar,4.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-5-520da-xdrive-touring-diesel-2019-en-madrid-54725371-covo.aspx,2023-04-08 21:30:33
78,Diésel,1.0,COMMON.COLOR_WHITE,53539397.0,47811.0,BMW,7.0,X1,944.0,Zaragoza,50.0,37900.0,BMW X1 xDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-xdrive18d-5p-diesel-2021-en-zaragoza-53539397-covo.aspx,2023-04-08 21:30:35
79,Gasolina,2.0,COMMON.COLOR_WHITE,54738913.0,86253.0,BMW,7.0,X2,1241.0,Madrid,28.0,27690.0,BMW X2 sDrive20i DCT 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,192.0,https://www.coches.net/bmw-x2-sdrive20i-dct-5p-gasolina-2018-en-madrid-54738913-covo.aspx,2023-04-08 21:30:37
80,Gasolina,2.0,COMMON.COLOR_WHITE,54755899.0,68893.0,BMW,7.0,Serie 1,539.0,Barcelona,8.0,18490.0,BMW Serie 1 118i 3p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,berlina,1.0,1598.0,3.0,136.0,https://www.coches.net/bmw-serie-1-118i-3p-gasolina-2015-en-barcelona-54755899-covo.aspx,2023-04-08 21:30:39
81,Diésel,1.0,COMMON.COLOR_WHITE,53794794.0,75775.0,BMW,7.0,Serie 1,539.0,Valencia,46.0,21500.0,BMW Serie 1 120d 3p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,berlina,1.0,1995.0,3.0,190.0,https://www.coches.net/bmw-serie-1-120d-3p-diesel-2016-en-valencia-53794794-covo.aspx,2023-04-08 21:30:41
82,Diésel,1.0,COMMON.COLOR_BLACK,54657197.0,18744.0,BMW,7.0,Serie 3,70.0,Tarragona,43.0,29990.0,BMW Serie 3 318d 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318d-4p-diesel-2019-en-tarragona-54657197-covo.aspx,2023-04-08 21:30:43
83,Diésel,1.0,COMMON.COLOR_BLUE,53280358.0,63056.0,BMW,7.0,X3,515.0,Madrid,28.0,35900.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2019-en-madrid-53280358-covo.aspx,2023-04-08 21:30:45
84,Eléctrico,3.0,COMMON.COLOR_BLUE,54687312.0,91000.0,BMW,7.0,i3,1056.0,Málaga,29.0,25490.0,BMW i3 120ah 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,,5.0,170.0,https://www.coches.net/bmw-i3-120ah-5p-electrico-hibrido-2019-en-malaga-54687312-covo.aspx,2023-04-08 21:30:47
85,Híbrido,4.0,COMMON.COLOR_WHITE,54055304.0,37500.0,BMW,7.0,Serie 4,1084.0,A Coruña,15.0,53900.0,BMW Serie 4 420d 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,coupe,2.0,1995.0,2.0,190.0,https://www.coches.net/bmw-serie-4-420d-2p-electrico-hibrido-2020-en-a_coruna-54055304-covo.aspx,2023-04-08 21:30:50
86,Diésel,1.0,COMMON.COLOR_WHITE,54041325.0,54814.0,BMW,7.0,Serie 4,1084.0,Valencia,46.0,29200.0,BMW Serie 4 420d xDrive 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,coupe,2.0,1995.0,2.0,190.0,https://www.coches.net/bmw-serie-4-420d-xdrive-2p-diesel-2017-en-valencia-54041325-covo.aspx,2023-04-08 21:30:52
87,Diésel,1.0,COMMON.COLOR_BLACK,54755433.0,68986.0,BMW,7.0,Serie 3,70.0,Cádiz,11.0,22490.0,BMW Serie 3 318d Business 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318d-business-4p-diesel-2019-en-cadiz-54755433-covo.aspx,2023-04-08 21:30:54
88,Diésel,1.0,COMMON.COLOR_GRAY,53828762.0,48812.0,BMW,7.0,X1,944.0,Madrid,28.0,31900.0,BMW X1 sDrive18dA Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-business-5p-diesel-2019-en-madrid-53828762-covo.aspx,2023-04-08 21:30:56
89,Diésel,1.0,COMMON.COLOR_GRAY,54753360.0,82959.0,BMW,7.0,Serie 2 Gran Tourer,1159.0,Madrid,28.0,32900.0,BMW Serie 2 Gran Tourer 220dA 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,monovolumen,5.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-2-gran-tourer-220da-diesel-2019-en-madrid-54753360-covo.aspx,2023-04-08 21:30:58
90,Diésel,1.0,COMMON.COLOR_BLACK,54207360.0,25968.0,BMW,7.0,Serie 2,1092.0,Valencia,46.0,32500.0,BMW Serie 2 216dA DCT Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1496.0,4.0,116.0,https://www.coches.net/bmw-serie-2-216da-dct-gran-coupe-4p-diesel-2021-en-valencia-54207360-covo.aspx,2023-04-08 21:31:00
91,Diésel,1.0,COMMON.COLOR_GRAY,54742975.0,109200.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,28490.0,BMW Serie 4 420d xDrive Auto. Gran Coupe 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,berlina,1.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-4-420d-xdrive-auto-gran-coupe-diesel-2016-en-madrid-54742975-covo.aspx,2023-04-08 21:31:02
92,Diésel,1.0,COMMON.COLOR_WHITE,54818743.0,67000.0,BMW,7.0,X2,1241.0,Madrid,28.0,32500.0,BMW X2 xDrive18d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-xdrive18d-diesel-2020-en-madrid-54818743-covo.aspx,2023-04-08 21:31:04
93,Diésel,1.0,COMMON.COLOR_WHITE,54818738.0,136000.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,17900.0,BMW Serie 1 116d,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-diesel-2018-en-madrid-54818738-covo.aspx,2023-04-08 21:31:07
94,Gasolina,2.0,COMMON.COLOR_GRAY,54758251.0,13397.0,BMW,7.0,Serie 1,539.0,Barcelona,8.0,41990.0,BMW Serie 1 128ti 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1998.0,5.0,265.0,https://www.coches.net/bmw-serie-1-128ti-5p-gasolina-2021-en-barcelona-54758251-covo.aspx,2023-04-08 21:31:08
95,Gasolina,2.0,COMMON.COLOR_WHITE,54677229.0,56405.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,18000.0,BMW Serie 1 116i 3p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1499.0,3.0,109.0,https://www.coches.net/bmw-serie-1-116i-3p-gasolina-2018-en-madrid-54677229-covo.aspx,2023-04-08 21:31:10
96,Híbrido enchufable,5.0,COMMON.COLOR_BROWN,54719300.0,131699.0,BMW,7.0,X5,438.0,Vizcaya,48.0,31990.0,BMW X5 xDrive40e 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,4x4 suv,6.0,1997.0,5.0,313.0,https://www.coches.net/bmw-x5-xdrive40e-5p-electrico-hibrido-2016-en-vizcaya-54719300-covo.aspx,2023-04-08 21:31:13
97,Diésel,1.0,COMMON.COLOR_BLUE,54198762.0,73295.0,BMW,7.0,X1,944.0,Madrid,28.0,30900.0,BMW X1 sDrive18dA Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-business-5p-diesel-2019-en-madrid-54198762-covo.aspx,2023-04-08 21:31:15
98,Diésel,1.0,COMMON.COLOR_WHITE,54359445.0,19247.0,BMW,7.0,Serie 1,539.0,Murcia,30.0,42900.0,BMW Serie 1 118d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2022-en-murcia-54359445-covo.aspx,2023-04-08 21:31:17
99,Diésel,1.0,COMMON.COLOR_BLACK,49140808.0,41500.0,BMW,7.0,X5,438.0,Pontevedra,36.0,40200.0,BMW X5 xDRIVE30d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,258.0,https://www.coches.net/bmw-x5-xdrive30d-5p-diesel-2017-en-pontevedra-49140808-covo.aspx,2023-04-08 21:31:19
100,Diésel,1.0,COMMON.COLOR_WHITE,54153527.0,52000.0,BMW,7.0,Serie 3,70.0,Sta. C. Tenerife,38.0,22950.0,BMW Serie 3 318dA Business,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318da-business-diesel-2017-en-sta_c_tenerife-54153527-covo.aspx,2023-04-08 21:31:21
101,Diésel,1.0,COMMON.COLOR_BLUE,54818723.0,69000.0,BMW,7.0,Serie 3,70.0,Málaga,29.0,39990.0,BMW Serie 3 320d Auto.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,1995.0,4.0,190.0,https://www.coches.net/bmw-serie-3-320d-auto-diesel-2020-en-malaga-54818723-covo.aspx,2023-04-08 21:31:23
102,Diésel,1.0,COMMON.COLOR_GRAY,54361751.0,73000.0,BMW,7.0,Serie 4,1084.0,Jaén,23.0,25900.0,BMW Serie 4 418d Gran Coupe,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-4-418d-gran-coupe-diesel-2018-en-jaen-54361751-covo.aspx,2023-04-08 21:31:25
103,Diésel,1.0,COMMON.COLOR_BLACK,54505108.0,57540.0,BMW,7.0,X2,1241.0,Madrid,28.0,25290.0,BMW X2 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-sdrive18d-5p-diesel-2018-en-madrid-54505108-covo.aspx,2023-04-08 21:31:28
104,Diésel,1.0,COMMON.COLOR_WHITE,53154703.0,72490.0,BMW,7.0,X3,515.0,Madrid,28.0,36990.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2019-en-madrid-53154703-covo.aspx,2023-04-08 21:31:29
105,Diésel,1.0,COMMON.COLOR_BLACK,54778197.0,68900.0,BMW,7.0,X3,515.0,Madrid,28.0,38900.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-diesel-2019-en-madrid-54778197-covo.aspx,2023-04-08 21:31:31
106,Diésel,1.0,COMMON.COLOR_WHITE,54734307.0,99500.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,20400.0,BMW Serie 3 318dA Business,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318da-business-4p-diesel-2017-en-madrid-54734307-covo.aspx,2023-04-08 21:31:33
107,Diésel,1.0,COMMON.COLOR_BLACK,54182611.0,152500.0,BMW,7.0,X5,438.0,Burgos,9.0,41900.0,BMW X5 xDRIVE30d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,258.0,https://www.coches.net/bmw-x5-xdrive30d-5p-diesel-2017-en-burgos-54182611-covo.aspx,2023-04-08 21:31:34
108,Diésel,1.0,COMMON.COLOR_BLACK,54490091.0,88860.0,BMW,7.0,X2,1241.0,Barcelona,8.0,24890.0,BMW X2 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-sdrive18d-5p-diesel-2018-en-barcelona-54490091-covo.aspx,2023-04-08 21:31:36
109,Diésel,1.0,COMMON.COLOR_WHITE,54794999.0,88414.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Vizcaya,48.0,19900.0,BMW Serie 2 Active Tourer 216d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-active-tourer-216d-5p-diesel-2018-en-vizcaya-54794999-covo.aspx,2023-04-08 21:31:38
110,Híbrido enchufable,5.0,COMMON.COLOR_GRAY,54755869.0,149000.0,BMW,7.0,i3,1056.0,Barcelona,8.0,16000.0,BMW i3 REX 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,particular,2.0,berlina,1.0,647.0,5.0,170.0,https://www.coches.net/bmw-i3-rex-5p-electrico-hibrido-2014-en-barcelona-54755869-covo.aspx,2023-04-08 21:31:41
111,Diésel,1.0,COMMON.COLOR_BLUE,53933101.0,39817.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,27900.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2020-en-madrid-53933101-covo.aspx,2023-04-08 21:31:42
112,Híbrido,4.0,COMMON.COLOR_BLUE,54818638.0,13000.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,55000.0,BMW Serie 4 420d Gran Coupe 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,particular,2.0,berlina,1.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-4-420d-gran-coupe-5p-electrico-hibrido-2021-en-madrid-54818638-covo.aspx,2023-04-08 21:31:44
113,Gasolina,2.0,COMMON.COLOR_BLUE,54283801.0,65063.0,BMW,7.0,Serie 2,1092.0,Valencia,46.0,29400.0,BMW Serie 2 218i 2p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,cabrio,3.0,1499.0,2.0,136.0,https://www.coches.net/bmw-serie-2-218i-2p-gasolina-2019-en-valencia-54283801-covo.aspx,2023-04-08 21:31:46
114,Diésel,1.0,COMMON.COLOR_GRAY,54697558.0,94066.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,28900.0,BMW Serie 5 530dA xDrive 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,berlina,1.0,2993.0,4.0,258.0,https://www.coches.net/bmw-serie-5-530da-xdrive-4p-diesel-2016-en-madrid-54697558-covo.aspx,2023-04-08 21:31:48
115,Diésel,1.0,COMMON.COLOR_BLACK,54642789.0,148950.0,BMW,7.0,Serie 1,539.0,Valencia,46.0,16990.0,BMW Serie 1 118d M Sport Edition,COMMON.TRANSMISSION_MANUAL,2.0,2013.0,profesional,1.0,berlina,1.0,1995.0,5.0,143.0,https://www.coches.net/bmw-serie-1-118d-m-sport-edition-5p-diesel-2013-en-valencia-54642789-covo.aspx,2023-04-08 21:31:50
116,Diésel,1.0,COMMON.COLOR_GRAY,54668374.0,49000.0,BMW,7.0,X1,944.0,Murcia,30.0,29490.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2020-en-murcia-54668374-covo.aspx,2023-04-08 21:31:52
117,Diésel,1.0,COMMON.COLOR_BLACK,54676066.0,43490.0,BMW,7.0,X1,944.0,Madrid,28.0,31500.0,BMW X1 sDrive18dA Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-business-5p-diesel-2019-en-madrid-54676066-covo.aspx,2023-04-08 21:31:55
118,Diésel,1.0,COMMON.COLOR_GRAY,54780573.0,139200.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,20900.0,BMW Serie 3 320d EfficientDynamics Touring,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,familiar,4.0,1995.0,5.0,163.0,https://www.coches.net/bmw-serie-3-320d-efficientdynamics-touring-diesel-2018-en-madrid-54780573-covo.aspx,2023-04-08 21:31:57
119,Diésel,1.0,COMMON.COLOR_GRAY,54104741.0,73084.0,BMW,7.0,X1,944.0,Madrid,28.0,28900.0,BMW X1 sDrive18dA 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-5p-diesel-2019-en-madrid-54104741-covo.aspx,2023-04-08 21:31:58
120,Diésel,1.0,COMMON.COLOR_GRAY,54133394.0,126601.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,33900.0,BMW Serie 5 530dA xDrive Touring 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,familiar,4.0,2993.0,5.0,265.0,https://www.coches.net/bmw-serie-5-530da-xdrive-touring-5p-diesel-2018-en-madrid-54133394-covo.aspx,2023-04-08 21:32:01
121,Diésel,1.0,COMMON.COLOR_GRAY,54606367.0,72133.0,BMW,7.0,X3,515.0,Madrid,28.0,36990.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-diesel-2018-en-madrid-54606367-covo.aspx,2023-04-08 21:32:03
122,Diésel,1.0,COMMON.COLOR_BEIGE,54818458.0,151000.0,BMW,7.0,Serie 2 Gran Tourer,1159.0,Sevilla,41.0,19900.0,BMW Serie 2 Gran Tourer 216d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,particular,2.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-gran-tourer-216d-5p-diesel-2017-en-sevilla-54818458-covo.aspx,2023-04-08 21:32:05
123,Híbrido,4.0,COMMON.COLOR_BLACK,54028594.0,20890.0,BMW,7.0,Serie 3,70.0,Barcelona,8.0,41490.0,BMW Serie 3 318d Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318d-auto-4p-electrico-hibrido-2021-en-barcelona-54028594-covo.aspx,2023-04-08 21:32:07
124,Gasolina,2.0,COMMON.COLOR_BROWN,54804939.0,147872.0,BMW,7.0,X5,438.0,Madrid,28.0,51990.0,BMW X5 M 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2015.0,profesional,1.0,4x4 suv,6.0,4395.0,5.0,575.0,https://www.coches.net/bmw-x5-m-5p-gasolina-2015-en-madrid-54804939-covo.aspx,2023-04-08 21:32:09
125,Gasolina,2.0,COMMON.COLOR_WHITE,54399139.0,46500.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Málaga,29.0,20990.0,BMW Serie 2 Active Tourer 218i,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,monovolumen,5.0,1499.0,5.0,140.0,https://www.coches.net/bmw-serie-2-active-tourer-218i-gasolina-2019-en-malaga-54399139-covo.aspx,2023-04-08 21:32:11
126,Diésel,1.0,COMMON.COLOR_WHITE,54220660.0,120000.0,BMW,7.0,X1,944.0,Jaén,23.0,13400.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2013.0,particular,2.0,berlina,1.0,1995.0,5.0,143.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2013-en-jaen-54220660-covo.aspx,2023-04-08 21:32:13
127,Híbrido enchufable,5.0,COMMON.COLOR_WHITE,54599742.0,16527.0,BMW,7.0,X1,944.0,Madrid,28.0,38490.0,BMW X1 xDrive25e 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,4x4 suv,6.0,1499.0,5.0,220.0,https://www.coches.net/bmw-x1-xdrive25e-5p-electrico-hibrido-2021-en-madrid-54599742-covo.aspx,2023-04-08 21:32:14
128,Diésel,1.0,COMMON.COLOR_BLACK,54723119.0,61689.0,BMW,7.0,Serie 1,539.0,Barcelona,8.0,20990.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2019-en-barcelona-54723119-covo.aspx,2023-04-08 21:32:16
